eventdate,mealname,fcst_custcount,served_custcount,sold_custcount,itemname,fcst_prtncount,fcst_prtnsize,sold_prtncount,served_prtnsize
9/19/2025 0:00,Lunch,720,734,734,RICE FIESTA (GF)(VN)(T9),400,1/2 Cup,160,1/2 Cup
9/19/2025 0:00,Lunch,720,734,734,VEGETABLES GRILLED (GF)(VN)(T9),360,1/2 Cup,160,1/2 Cup
9/19/2025 0:00,Lunch,720,734,734,GRILLED CHEESE WHITE (VGT),800,1/2 Sandwich,960,1/2 Sandwich
9/19/2025 0:00,Lunch,720,734,734,SOUP CREAM OF TOMATO (VGT),96,8 oz Cup,160,8 oz Cup
9/19/2025 0:00,Lunch,720,734,734,FLATBREAD PIZZA PEPPERONI (H),200,Slice,256,Slice
9/19/2025 0:00,Lunch,720,734,734,FLATBREAD PIZZA CHEESE (VGT),200,Slice,168,Slice
9/19/2025 0:00,Lunch,720,734,734,ONION RINGS BATTERED FRIED (VGT),,1/2 Cup,480,1/2 Cup
9/19/2025 0:00,Lunch,720,734,734,CHICKEN TENDERS,,2 Pieces,1653,2 Pieces
9/19/2025 0:00,Lunch,720,734,734,CHICKEN DRUMMIES BATTERED,,3 Drummies,192,3 Drummies
9/19/2025 0:00,Lunch,720,734,734,DRESSING RANCH HOMEMADE (GF)(VGT),128,1 oz Serving,128,1 oz Serving
9/19/2025 0:00,Lunch,720,734,734,SAUCE BBQ SWEET BABY RAYS (GF)(VN)(T9),128,Ounce,128,Ounce
9/19/2025 0:00,Lunch,720,734,734,MUSTARD HONEY(GF)(VGT)(T9),128,Tablespoon,128,Tablespoon
9/19/2025 0:00,Lunch,720,734,734,COOKIES OATMEAL RAISIN EB (VGT),,Cookie,,Cookie
9/19/2025 0:00,Lunch,720,734,734,COOKIES CHOCOLATE CHUNK EB (VGT),300,Cookie,300,Cookie
9/19/2025 0:00,Dinner,325,430,430,CHICKEN THIGH NORTH AFRICAN (GF)(H)(T9),240,3 oz Serving,213,3 oz Serving
9/19/2025 0:00,Dinner,325,430,430,POTATOES SWEET POTATO FRIES (VN),,1/2 Cup,,1/2 Cup
9/19/2025 0:00,Dinner,325,430,430,CHIPS PITA FRIED (VN),,4 Chips,,4 Chips
9/19/2025 0:00,Dinner,325,430,430,PITA WEDGES (VN),,4 Pieces,,4 Pieces
9/19/2025 0:00,Dinner,325,430,430,HUMMUS (GF)(VN),,1 oz Serving,,1 oz Serving
9/19/2025 0:00,Dinner,325,430,430,SALAD QUINOA MEDITERRANEAN (VGT)(GF),,Salad,,Salad
9/19/2025 0:00,Dinner,325,430,430,BANCHAN CUCUMBER (VN)(GF),100,2 oz Serving,100,2 oz Serving
9/19/2025 0:00,Dinner,325,430,430,KIM CHI (GF)(VN)(T9),100,1/4 Cup,100,1/4 Cup
9/19/2025 0:00,Dinner,325,430,430,SF TEMPEH KOREAN BBQ (VN),96,2 Pieces,128,2 Pieces
9/19/2025 0:00,Dinner,325,430,430,RICE MEDIUM GRAIN (GF)(VN)(T9),96,1/2 Cup,80,1/2 Cup
9/19/2025 0:00,Dinner,325,430,430,RICE WEST AFRICAN JOLLOF (GF)(VN)(T9),240,1/2 Cup,120,1/2 Cup
9/19/2025 0:00,Dinner,325,430,430,ONIONS GREEN CHOPPED (GF)(VN)(T9),160,1/4 Cup,64,1/4 Cup
9/19/2025 0:00,Dinner,325,430,430,UNIT CHOICE MEAL,,TITLE,,TITLE
9/19/2025 0:00,Dinner,325,430,430,VEGETABLES ROASTED (GF)(VN)(T9),100,1 oz Serving,100,1 oz Serving
9/19/2025 0:00,Dinner,325,430,430,FLATBREAD PIZZA PEPPERONI (H),160,Slice,160,Slice
9/19/2025 0:00,Dinner,325,430,430,FLATBREAD PIZZA CHEESE (VGT),160,Slice,160,Slice
9/19/2025 0:00,Dinner,325,430,430,CHICKEN TENDERS,,2 Pieces,,2 Pieces
9/19/2025 0:00,Dinner,325,430,430,ONION RINGS BATTERED FRIED (VGT),,1/2 Cup,,1/2 Cup
9/19/2025 0:00,Dinner,325,430,430,DRESSING RANCH HOMEMADE (GF)(VGT),,1 oz Serving,,1 oz Serving
9/19/2025 0:00,Dinner,325,430,430,SAUCE BBQ SWEET BABY RAYS (GF)(VN)(T9),,Ounce,,Ounce
9/19/2025 0:00,Dinner,325,430,430,MUSTARD HONEY(GF)(VGT)(T9),,Tablespoon,,Tablespoon
9/19/2025 0:00,Dinner,325,430,430,CAKE CARROT CREAM CHEESE FROSTING (VGT),70,Pieces,70,Pieces
9/20/2025 0:00,Brunch,325,407,407,SAUSAGE ITALIAN (GF)(T9),,Sausage,,Sausage
9/20/2025 0:00,Brunch,325,407,407,BREAD 8 IN SUB BUN METRO (VN),,BUN,,BUN
9/20/2025 0:00,Brunch,325,407,407,PEPPERS & ONIONS SAUTEED(GF)(VN)(T9),,1 oz Serving,,1 oz Serving
9/20/2025 0:00,Brunch,325,407,407,EGGPLANT ROASTED (GF)(VN)(T9),,6 oz Serving,,6 oz Serving
9/20/2025 0:00,Brunch,325,407,407,RICE FIESTA (GF)(VN)(T9),,1/2 Cup,,1/2 Cup
9/20/2025 0:00,Brunch,325,407,407,BEEF PASILLA TORTILLA CASSEROLE (GF)(H),,Piece (4 oz),,Piece (4 oz)
9/20/2025 0:00,Brunch,325,407,407,CORN W/ CUMIN CHILI & TOMATO(GF)(VN)(T9),,1/2 Cup,,1/2 Cup
9/20/2025 0:00,Brunch,325,407,407,SALSA MILD (GF)(VN)(T9),,1/4 Cup,,1/4 Cup
9/20/2025 0:00,Brunch,325,407,407,TOFU SCRAMBLE BRUSCHETTA (GF)(VN),0,1/2 cup,0,1/2 cup
9/20/2025 0:00,Brunch,325,407,407,DONUTS CINNAMON SUGAR (VGT),0,Donut,72,Donut
9/20/2025 0:00,Brunch,325,407,407,HOT CEREAL OATMEAL (VN),,8 oz Cup,,8 oz Cup
9/20/2025 0:00,Brunch,325,407,407,TOFU SCRAMBLE SOUTHWEST (VN)(GF),,1/2 cup,48,1/2 cup
9/20/2025 0:00,Brunch,325,407,407,EGGS SCRAMBLED (GF)(VGT),400,1/2 cup Serving,432,1/2 cup Serving
9/20/2025 0:00,Brunch,325,407,407,ANDOUILLE CAJUN SAUSAGE (GF)(T9),240,2 Ounces,320,2 Ounces
9/20/2025 0:00,Brunch,325,407,407,POTATOES HOME FRIES (GF)(VN)(T9),220,1/2 Cup,300,1/2 Cup
9/20/2025 0:00,Brunch,325,407,407,FRENCH TOAST STICKS DEEP FRIED (VGT),144,4 Sticks,150,4 Sticks
9/20/2025 0:00,Brunch,325,407,407,SF SEITAN KUNG PAO W/ PEANUTS (VN),64,1/2 Cup,48,1/2 Cup
9/20/2025 0:00,Brunch,325,407,407,RICE MEDIUM GRAIN (GF)(VN)(T9),,1/2 Cup,,1/2 Cup
9/20/2025 0:00,Brunch,325,407,407,CHICKEN BREAST GRILLED (GF)(H)(T9),191,3 oz,123,3 oz
9/20/2025 0:00,Brunch,325,407,407,RICE MEDIUM GRAIN (GF)(VN)(T9),160,1/2 Cup,64,1/2 Cup
9/20/2025 0:00,Brunch,325,407,407,VEGETABLES ROASTED (GF)(VN)(T9),96,1 oz Serving,52,1 oz Serving
9/20/2025 0:00,Brunch,325,407,407,FLATBREAD PIZZA PEPPERONI (H),112,Slice,144,Slice
9/20/2025 0:00,Brunch,325,407,407,FLATBREAD PIZZA CHEESE (VGT),112,Slice,144,Slice
9/20/2025 0:00,Brunch,325,407,407,BARS BROWNIES RASPBERRY (VGT),80,Brownie,40,Brownie
9/20/2025 0:00,Brunch,325,407,407,MUFFINS CRANBERRY ORANGE BATTER (VGT),72,Muffin,72,Muffin
9/20/2025 0:00,Brunch,325,407,407,MUFFINS CAPPUCCINO CHOC CHIP BATTER(VGT),72,Muffin,72,Muffin
9/20/2025 0:00,Brunch,325,407,407,DONUTS CHOCOLATE ICED (VGT),,Donut,,Donut
9/21/2025 0:00,Brunch,435,422,422,HOT CEREAL OATMEAL (VN),,8 oz Cup,,8 oz Cup
9/21/2025 0:00,Brunch,435,422,422,TOFU SCRAMBLE SOUTHWEST (VN)(GF),60,1/2 cup,57,1/2 cup
9/21/2025 0:00,Brunch,435,422,422,EGGS SCRAMBLED (GF)(VGT),432,1/2 cup Serving,541,1/2 cup Serving
9/21/2025 0:00,Brunch,435,422,422,HAM SLICE GRILLED (GF)(T9),300,Slice,256,Slice
9/21/2025 0:00,Brunch,435,422,422,POTATOES REDSKINS SEASONED (GF)(VN)(T9),180,1/2 Cup,360,1/2 Cup
9/21/2025 0:00,Brunch,435,422,422,PANCAKES COOKIE CRUMBLE BUTTERMILK (VGT),400,Pancake,250,Pancake
9/21/2025 0:00,Brunch,435,422,422,PASTA SQUASH BUTTERNUT KALE (VN),64,1/2 Cup,24,1/2 Cup
9/21/2025 0:00,Brunch,435,422,422,CHICKEN THIGH GRILLED (GF)(T9),190,3 oz,213,3 oz
9/21/2025 0:00,Brunch,435,422,422,POTATOES LYONNAISE (GF)(VN)(T9),140,1/2 Cup,140,1/2 Cup
9/21/2025 0:00,Brunch,435,422,422,HERB DE PROVENCE GREEN BEAN(GF)(VN)(T9),96,Serving,111,Serving
9/21/2025 0:00,Brunch,435,422,422,RELISH ONION OLIVE & CAPER (GF)(VN)(T9),40,0.8 oz. Serving,100,0.8 oz. Serving
9/21/2025 0:00,Brunch,435,422,422,FLATBREAD PIZZA PEPPERONI (H),160,Slice,120,Slice
9/21/2025 0:00,Brunch,435,422,422,FLATBREAD PIZZA CHEESE (VGT),160,Slice,120,Slice
9/21/2025 0:00,Brunch,435,422,422,CAKE POUND COCONUT (VGT),40,Piece,40,Piece
9/21/2025 0:00,Brunch,435,422,422,MUFFINS CHOCOLATE CHOC CHIP BATTER (VGT),72,Muffin,72,Muffin
9/21/2025 0:00,Brunch,435,422,422,SCONES ASSORTED MINI FZ (VGT),96,Scone,48,Scone
9/21/2025 0:00,Brunch,435,422,422,DONUT HOLES SOUR CREAM GLAZED (VGT),140,3 Donut Holes,54,3 Donut Holes
9/22/2025 0:00,Breakfast,350,345,345,SMOOTHIE CREAMY STRAWB BANANA (GF)(VGT),96,6 oz,96,6 oz
9/22/2025 0:00,Breakfast,350,345,345,POTATO TOTS SWEET (VN),96,1/2 cup,96,1/2 cup
9/22/2025 0:00,Breakfast,350,345,345,HOT CEREAL OATMEAL (VN),,8 oz Cup,,8 oz Cup
9/22/2025 0:00,Breakfast,350,345,345,VEGETABLES SAUTEED (GF)(VN)(T9),50,1/2 Cup,55,1/2 Cup
9/22/2025 0:00,Breakfast,350,345,345,TOFU SCRAMBLE SOUTHWEST (VN)(GF),40,1/2 cup,24,1/2 cup
9/22/2025 0:00,Breakfast,350,345,345,EGGS SCRAMBLED (GF)(VGT),432,1/2 cup Serving,432,1/2 cup Serving
9/22/2025 0:00,Breakfast,350,345,345,SAUSAGE PATTIES TURKEY (GF)(T9),250,Patty,480,Patty
9/22/2025 0:00,Breakfast,350,345,345,POTATOES HASH BROWNS (GF)(VN),,1/2 Cup,,1/2 Cup
9/22/2025 0:00,Breakfast,350,345,345,FRITTATA SOUTHWEST WITH SALSA (GF)(VGT),96,4 oz serving,80,4 oz serving
9/22/2025 0:00,Breakfast,350,345,345,MUFFINS BLUEBERRY BATTER (VGT),48,Muffin,48,Muffin
9/22/2025 0:00,Breakfast,350,345,345,MUFFINS APPLE CINNAMON BATTER (VGT),48,Muffin,48,Muffin
9/22/2025 0:00,Breakfast,350,345,345,DONUTS GLAZED CHOCOLATE (VGT),48,Donut,48,Donut
9/22/2025 0:00,Lunch,900,921,921,BARS BROWNIES ESPRESSO (VGT),160,Pieces,160,Pieces
9/22/2025 0:00,Lunch,900,921,921,SOUP CHICKEN NOODLE,160,8 oz Cup,135,8 oz Cup
9/22/2025 0:00,Lunch,900,921,921,CHIPS PITA FRIED (VN),400,4 Chips,400,4 Chips
9/22/2025 0:00,Lunch,900,921,921,PITA WEDGES (VN),300,4 Pieces,300,4 Pieces
9/22/2025 0:00,Lunch,900,921,921,HUMMUS (GF)(VN),300,1 oz Serving,300,1 oz Serving
9/22/2025 0:00,Lunch,900,921,921,ARUGULA (GF)(VN)(T9),,Ounce,,Ounce
9/22/2025 0:00,Lunch,900,921,921,SALAD TABBOULEH QUINOA (GF)(VN)(T9),200,Ounce,200,Ounce
9/22/2025 0:00,Lunch,900,921,921,MICHIGAN FARMERS 4 BEAN STEW(VN)(GF)(T9),140,Cups,51,Cups
9/22/2025 0:00,Lunch,900,921,921,RICE BROWN (GF)(VN)(T9),100,1/2 Cup,98,1/2 Cup
9/22/2025 0:00,Lunch,900,921,921,CHILI CHICKEN THIGH TORTILLA (GF)(H)(T9),460,8 oz Cup,243,8 oz Cup
9/22/2025 0:00,Lunch,900,921,921,CHIPS CORN (GF)(VN)(T9),240,1 oz Serving,128,1 oz Serving
9/22/2025 0:00,Lunch,900,921,921,SALSA CORN (GF)(VN)(T9),240,1/4 Cup,120,1/4 Cup
9/22/2025 0:00,Lunch,900,921,921,GUACAMOLE FROZEN (GF)(VN)(T9),300,1 oz Serving,640,1 oz Serving
9/22/2025 0:00,Lunch,900,921,921,CAVATAPPI W/ MARINARA SAUCE (VN),550,3 oz Serving,971,3 oz Serving
9/22/2025 0:00,Lunch,900,921,921,VEGETABLES ROASTED (GF)(VN)(T9),300,1 oz Serving,200,1/2 Cup
9/22/2025 0:00,Lunch,900,921,921,FLATBREAD PIZZA HERBED POTATO (VGT),300,Slice,296,Slice
9/22/2025 0:00,Lunch,900,921,921,FLATBREAD PIZZA CHEESE (VGT),300,Slice,240,Slice
9/22/2025 0:00,Lunch,900,921,921,SANDWICH CHICKEN PATTY WHITE,1360,Sandwich,880,Sandwich
9/22/2025 0:00,Lunch,900,921,921,SALAD POTATO (GF)(VGT),600,1/2 Cup,400,1/2 Cup
9/22/2025 0:00,Lunch,900,921,921,DRESSING CHIPOTLE MAYONNAISE(GF)(VGT),400,1 oz Serving,448,1 oz Serving
9/22/2025 0:00,Lunch,900,921,921,TOMATOES SLICED (GF)(VN)(T9),400,Slice,213,Slice
9/22/2025 0:00,Lunch,900,921,921,LETTUCE SHREDDED (GF)(VN)(T9),400,1 oz Serving,320,1 oz Serving
9/22/2025 0:00,Lunch,900,921,921,ONIONS RED SLICED (GF)(VN)(T9),400,1 oz Serving,208,1 oz Serving
9/22/2025 0:00,Lunch,900,921,921,COOKIES CHOCOLATE CHUNK EB (VGT),402,Cookie,370,Cookie
9/22/2025 0:00,Lunch,900,921,921,COOKIES OATMEAL RAISIN EB (VGT),200,Cookie,136,Cookie
9/22/2025 0:00,Dinner,625,598,598,SOUP CHICKEN NOODLE,,8 oz Cup,,8 oz Cup
9/22/2025 0:00,Dinner,625,598,598,CHIPS PITA FRIED (VN),,4 Chips,,4 Chips
9/22/2025 0:00,Dinner,625,598,598,PITA WEDGES (VN),,4 Pieces,,4 Pieces
9/22/2025 0:00,Dinner,625,598,598,HUMMUS (GF)(VN),,1 oz Serving,,1 oz Serving
9/22/2025 0:00,Dinner,625,598,598,SALAD TABBOULEH QUINOA (GF)(VN)(T9),,Ounce,,Ounce
9/22/2025 0:00,Dinner,625,598,598,CHANA SAAG (GF)(VN)(T9),100,3 oz,96,3 oz
9/22/2025 0:00,Dinner,625,598,598,RICE BASMATI (GF)(VN)(T9),120,1/2 Cup,100,1/2 Cup
9/22/2025 0:00,Dinner,625,598,598,RED ONIONS PICKLED (GF)(VN)(T9),80,1 oz Serving,64,1 oz Serving
9/22/2025 0:00,Dinner,625,598,598,GARNISH CILANTRO (GF)(VN)(T9),60,Tablespoon,16,Tablespoon
9/22/2025 0:00,Dinner,625,598,598,CHICKEN THIGH PAPRIKASH (H),565,Piece,471,Piece
9/22/2025 0:00,Dinner,625,598,598,POTATOES PARM & GREEN ONIONS (GF)(VGT),500,1/2 Cup,373,1/2 Cup
9/22/2025 0:00,Dinner,625,598,598,GREEN BEANS ROASTED (GF)(VN)(T9),380,3 oz Serving,380,3 oz Serving
9/22/2025 0:00,Dinner,625,598,598,CAVATAPPI W/ MARINARA SAUCE (VN),,3 oz Serving,,3 oz Serving
9/22/2025 0:00,Dinner,625,598,598,VEGETABLES ROASTED (GF)(VN)(T9),,1 oz Serving,,1 oz Serving
9/22/2025 0:00,Dinner,625,598,598,FLATBREAD PIZZA HERBED POTATO (VGT),280,Slice,336,Slice
9/22/2025 0:00,Dinner,625,598,598,FLATBREAD PIZZA CHEESE (VGT),280,Slice,400,Slice
9/22/2025 0:00,Dinner,625,598,598,SANDWICH CHICKEN PATTY WHITE,,Sandwich,,Sandwich
9/22/2025 0:00,Dinner,625,598,598,SALAD POTATO (GF)(VGT),,1/2 Cup,,1/2 Cup
9/22/2025 0:00,Dinner,625,598,598,DRESSING CHIPOTLE MAYONNAISE(GF)(VGT),,1 oz Serving,,1 oz Serving
9/22/2025 0:00,Dinner,625,598,598,TOMATOES SLICED (GF)(VN)(T9),,Slice,,Slice
9/22/2025 0:00,Dinner,625,598,598,LETTUCE SHREDDED (GF)(VN)(T9),,1 oz Serving,,1 oz Serving
9/22/2025 0:00,Dinner,625,598,598,ONIONS RED SLICED (GF)(VN)(T9),,1 oz Serving,,1 oz Serving
9/22/2025 0:00,Dinner,625,598,598,BARS BROWNIES ESPRESSO (VGT),,Pieces,,Pieces
9/22/2025 0:00,Dinner,625,598,598,COOKIES CHOCOLATE CHUNK EB (VGT),72,Cookie,132,Cookie
9/23/2025 0:00,Breakfast,290,285,285,POTATOES TRITATERS DEEP FRIED (VN),,2 Tritaters,,2 Tritaters
9/23/2025 0:00,Breakfast,290,285,285,SMOOTHIE CREAMY STRAWB BANANA (GF)(VGT),96,6 oz,96,6 oz
9/23/2025 0:00,Breakfast,290,285,285,HOT CEREAL OATMEAL (VN),,8 oz Cup,,8 oz Cup
9/23/2025 0:00,Breakfast,290,285,285,VEGETABLES SAUTEED (GF)(VN)(T9),50,1/2 Cup,55,1/2 Cup
9/23/2025 0:00,Breakfast,290,285,285,TOFU SCRAMBLE SOUTHWEST (VN)(GF),40,1/2 cup,29,1/2 cup
9/23/2025 0:00,Breakfast,290,285,285,EGGS SCRAMBLED (GF)(VGT),432,1/2 cup Serving,432,1/2 cup Serving
9/23/2025 0:00,Breakfast,290,285,285,SAUSAGE PATTIES PORK (GF)(T9),320,Patty,320,Patty
9/23/2025 0:00,Breakfast,290,285,285,POTATO TOTS SWEET (VN),,1/2 cup,192,1/2 cup
9/23/2025 0:00,Breakfast,290,285,285,CROISSANT EGG & CHEESE (VGT),144,Sandwich,216,Sandwich
9/23/2025 0:00,Breakfast,290,285,285,MUFFINS CAPPUCCINO CHOC CHIP BATTER(VGT),48,Muffin,48,Muffin
9/23/2025 0:00,Breakfast,290,285,285,MUFFINS CRANBERRY ORANGE BATTER (VGT),48,Muffin,48,Muffin
9/23/2025 0:00,Breakfast,290,285,285,CROISSANT CHOCOLATE PILLSBURY (VGT),48,Each,48,Each
9/23/2025 0:00,Lunch,825,856,856,CHUTNEY CILANTRO MONSOON (GF)(VN)(T9),,1 oz serving,,1 oz serving
9/23/2025 0:00,Lunch,825,856,856,BAR RICE KRISPIE COOKIES AND CREAM,160,Bar,140,Bar
9/23/2025 0:00,Lunch,825,856,856,CHICKEN CURRY MONSOON (GF)(H),500,1/2 Cup,400,1/2 Cup
9/23/2025 0:00,Lunch,825,856,856,SOUP BROCCOLI CHEDDAR (VGT),128,8 oz Cup,111,8 oz Cup
9/23/2025 0:00,Lunch,825,856,856,CHICKEN THIGH FAJITA MEAT (GF)(H)(T9),1650,3 oz Serving,1493,3 oz Serving
9/23/2025 0:00,Lunch,825,856,856,FAJITAS VEGETABLE FILLING (VN)(GF)(T9),600,2 oz.,480,2 oz.
9/23/2025 0:00,Lunch,825,856,856,CAULIFLOWER CHICKPEAS (GF)(VN)(T9),400,3 oz serving,640,3 oz serving
9/23/2025 0:00,Lunch,825,856,856,TACO SHELLS (VN)(GF)(T9),800,Shell,800,Shell
9/23/2025 0:00,Lunch,825,856,856,SALSA VERDE (GF)(VN)(T9),400,1/4 Cup,300,1/4 Cup
9/23/2025 0:00,Lunch,825,856,856,GRILLED CORN AND POBLANO (GF)(VN)(T9),600,2 oz Serving,440,2 oz Serving
9/23/2025 0:00,Lunch,825,856,856,GUACAMOLE FROZEN (GF)(VN)(T9),700,1 oz Serving,700,1 oz Serving
9/23/2025 0:00,Lunch,825,856,856,LETTUCE ICEBERG PRESHREDDED (GF)(VN)(T9),,1 oz Serving,,1 oz Serving
9/23/2025 0:00,Lunch,825,856,856,CHEESE QUESO FRESCO (GF)(VGT),500,Tablespoon,480,Tablespoon
9/23/2025 0:00,Lunch,825,856,856,PAKORAS VEGETABLE MONSOON (GF)(VN)(T9),160,2 Pakora,85,2 Pakora
9/23/2025 0:00,Lunch,825,856,856,CHUTNEY MANGO(GF)(VN)(T9),,Tablespoon,114,Tablespoon
9/23/2025 0:00,Lunch,825,856,856,RICE BASMATI (GF)(VN)(T9),,1/2 Cup,,1/2 Cup
9/23/2025 0:00,Lunch,825,856,856,VEGETABLES ROASTED (GF)(VN)(T9),,1 oz Serving,,1 oz Serving
9/23/2025 0:00,Lunch,825,856,856,SAMOSAS MONSOON (VN),,Each,,Each
9/23/2025 0:00,Lunch,825,856,856,CHILI CHICKEN THIGH TORTILLA (GF)(H)(T9),,8 oz Cup,,8 oz Cup
9/23/2025 0:00,Lunch,825,856,856,RICE BASMATI (GF)(VN)(T9),600,1/2 Cup,600,1/2 Cup
9/23/2025 0:00,Lunch,825,856,856,GARLIC NAAN (VGT),450,Each,116,Each
9/23/2025 0:00,Lunch,825,856,856,VEGETABLES ROASTED (GF)(VN)(T9),400,1 oz Serving,174,1/2 Cup
9/23/2025 0:00,Lunch,825,856,856,RAITA TOMATO CUCUMBER (GF)(VGT),300,1.5 oz Serving,246,1.5 oz Serving
9/23/2025 0:00,Lunch,825,856,856,LIME WEDGES (GF)(VN)(T9),275,Wedge,87,Wedge
9/23/2025 0:00,Lunch,825,856,856,FLATBREAD PIZZA PEPPERONI (H),400,Slice,440,Slice
9/23/2025 0:00,Lunch,825,856,856,FLATBREAD PIZZA CHEESE (VGT),400,Slice,440,Slice
9/23/2025 0:00,Lunch,825,856,856,"TORTILLAS FLOUR 8"" (VN)",,Tortilla,,Tortilla
9/23/2025 0:00,Lunch,825,856,856,CHIPS TORTILLA (GF)(VN)(T9),,1 oz Serving,,1 oz Serving
9/23/2025 0:00,Lunch,825,856,856,COOKIES CHOCOLATE CHUNK EB (VGT),402,Cookie,389,Cookie
9/23/2025 0:00,Lunch,825,856,856,COOKIES MAIZE AND BLUE EB (VGT),204,Cookie,185,Cookie
9/23/2025 0:00,Dinner,580,624,624,TOFU CACCIATORE (VN)(GF),96,1/2 Cup,96,1/2 Cup
9/23/2025 0:00,Dinner,580,624,624,RISOTTO CAKES (GF)(VN)(T9),120,Cake,120,Cake
9/23/2025 0:00,Dinner,580,624,624,PORK KALUA (GF)(T9),400,3 oz Serving,363,3 oz Serving
9/23/2025 0:00,Dinner,580,624,624,COOKIES CHOCOLATE CHUNK EB (VGT),72,Cookie,80,Cookie
9/23/2025 0:00,Dinner,580,624,624,SOUP BROCCOLI CHEDDAR (VGT),,8 oz Cup,,8 oz Cup
9/23/2025 0:00,Dinner,580,624,624,SALSA VERDE (GF)(VN)(T9),,1/4 Cup,,1/4 Cup
9/23/2025 0:00,Dinner,580,624,624,GRILLED CORN AND POBLANO (GF)(VN)(T9),,2 oz Serving,,2 oz Serving
9/23/2025 0:00,Dinner,580,624,624,GUACAMOLE FROZEN (GF)(VN)(T9),,1 oz Serving,,1 oz Serving
9/23/2025 0:00,Dinner,580,624,624,CHEESE QUESO FRESCO (GF)(VGT),,Tablespoon,,Tablespoon
9/23/2025 0:00,Dinner,580,624,624,CHICKEN THIGH FAJITA MEAT (GF)(H)(T9),,3 oz Serving,,3 oz Serving
9/23/2025 0:00,Dinner,580,624,624,FAJITAS VEGETABLE FILLING (VN)(GF)(T9),,2 oz.,,2 oz.
9/23/2025 0:00,Dinner,580,624,624,CAULIFLOWER CHICKPEAS (GF)(VN)(T9),,3 oz serving,,3 oz serving
9/23/2025 0:00,Dinner,580,624,624,TACO SHELLS (VN)(GF)(T9),,Shell,,Shell
9/23/2025 0:00,Dinner,580,624,624,CAVATAPPI W/ MARINARA SAUCE (VN),300,3 oz Serving,300,3 oz Serving
9/23/2025 0:00,Dinner,580,624,624,VEGETABLES ROASTED (GF)(VN)(T9),,1 oz Serving,,1 oz Serving
9/23/2025 0:00,Dinner,580,624,624,FLATBREAD PIZZA PEPPERONI (H),300,Slice,232,Slice
9/23/2025 0:00,Dinner,580,624,624,FLATBREAD PIZZA CHEESE (VGT),300,Slice,232,Slice
9/23/2025 0:00,Dinner,580,624,624,MACARONI & CHEESE (VGT),576,1/2 Cup,576,1/2 Cup
9/23/2025 0:00,Dinner,580,624,624,VEGETABLES ROASTED (GF)(VN)(T9),300,1 oz Serving,280,1/2 Cup
9/23/2025 0:00,Dinner,580,624,624,BAR RICE KRISPIE COOKIES AND CREAM,,Bar,,Bar
9/23/2025 0:00,Dinner,580,624,624,BARS COOKIE CHOCOLATE CHIP (VN),80,Bar,80,Bar
9/24/2025 0:00,Breakfast,350,352,352,MUFFINS CHOCOLATE CHOC CHIP BATTER (VGT),,Muffin,,Muffin
9/24/2025 0:00,Breakfast,350,352,352,SMOOTHIE CREAMY STRAWB BANANA (GF)(VGT),96,6 oz,96,6 oz
9/24/2025 0:00,Breakfast,350,352,352,HOT CEREAL OATMEAL (VN),,8 oz Cup,,8 oz Cup
9/24/2025 0:00,Breakfast,350,352,352,VEGETABLES SAUTEED (GF)(VN)(T9),50,1/2 Cup,55,1/2 Cup
9/24/2025 0:00,Breakfast,350,352,352,TOFU SCRAMBLE SOUTHWEST (VN)(GF),40,1/2 cup,29,1/2 cup
9/24/2025 0:00,Breakfast,350,352,352,EGGS SCRAMBLED (GF)(VGT),432,1/2 cup Serving,432,1/2 cup Serving
9/24/2025 0:00,Breakfast,350,352,352,SAUSAGE PATTIES TURKEY (GF)(T9),,Patty,,Patty
9/24/2025 0:00,Breakfast,350,352,352,POTATOES O'BRIEN (GF)(VN)(T9),160,1/2 Cup,173,1/2 Cup
9/24/2025 0:00,Breakfast,350,352,352,BISCUITS (VGT),160,Biscuit,240,Biscuit
9/24/2025 0:00,Breakfast,350,352,352,GRAVY SAUSAGE,160,1/4 Cup,221,1/4 Cup
9/24/2025 0:00,Breakfast,350,352,352,SAUSAGE PATTIES CHICKEN (GF)(T9),384,Patty,392,Patty
9/24/2025 0:00,Breakfast,350,352,352,MUFFINS BLUEBERRY BATTER (VGT),,Muffin,48,Muffin
9/24/2025 0:00,Breakfast,350,352,352,MUFFINS LEMON POPPYSEED (VGT),48,Muffin,48,Muffin
9/24/2025 0:00,Breakfast,350,352,352,DANISH ASSORT MINI SCHULS TREE NUT (VGT),48,Danish,48,Danish
9/24/2025 0:00,Lunch,800,790,790,POZOLE ROJO,128,6 oz Serving,128,6 oz Serving
9/24/2025 0:00,Lunch,800,790,790,CHIPS PITA FRIED (VN),,4 Chips,,4 Chips
9/24/2025 0:00,Lunch,800,790,790,PITA WEDGES (VN),,4 Pieces,,4 Pieces
9/24/2025 0:00,Lunch,800,790,790,HUMMUS (GF)(VN),,1 oz Serving,,1 oz Serving
9/24/2025 0:00,Lunch,800,790,790,SALAD TABBOULEH QUINOA (GF)(VN)(T9),,Ounce,,Ounce
9/24/2025 0:00,Lunch,800,790,790,ARUGULA (GF)(VN)(T9),,Ounce,,Ounce
9/24/2025 0:00,Lunch,800,790,790,SF TOFU MOO SHOO (VN),120,5 oz Serving,86,5 oz Serving
